Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD_min dI_min dH_nT dX_nT dY_nT dZ_nT dF_nT
2024.0 M M13.0 29 34     4d 45m    43d 47m   31636.6  31527.8   2621.2  30327.1  43824.8     3.8       3.8         10.8      7.8     35.5     77.0     61.1
2024.0 M M-49.0 30 35     4d 51m    45d 32m   31098.8  30987.7   2626.4  31678.5  44392.2     3.7       3.7         10.2      7.3     34.1     78.6     63.2
2024.0 M M9.0 32 35     5d  5m    48d 30m   29997.1  29879.3   2654.9  33897.2  45264.2     3.9       3.5          9.3      6.3     34.4     79.9     66.1
2024.0 M M46.0 31 34     4d 58m    46d 52m   30566.7  30452.1   2644.9  32634.5  44714.0     3.9       3.6         10.2      7.1     35.8     78.4     64.2
2024.0 M M282.0 32 35     5d  5m    48d 30m   29993.1  29875.4   2654.3  33892.1  45257.7     3.9       3.5          9.3      6.3     34.4     79.9     66.0
2024.0 M M232.0 31 35     4d 57m    47d  2m   30551.0  30436.7   2640.1  32803.2  44826.5     3.8       3.6          9.8      6.9     34.2     79.2     64.7
2024.0 M M595.0 31 35     4d 57m    47d  2m   30545.5  30431.3   2639.3  32796.6  44818.0     3.8       3.6          9.8      6.9     34.2     79.2     64.7
2024.0 M M61.0 32 35     5d  5m    48d 30m   29996.3  29878.6   2654.7  33896.2  45262.9     3.9       3.5          9.3      6.3     34.4     79.9     66.1
2024.0 M M-385.0 31 35     4d 58m    47d  2m   30560.2  30445.8   2641.4  32814.5  44841.0     3.8       3.6          9.8      6.9     34.3     79.3     64.7
2024.0 M M406.0 31 35     4d 57m    47d  2m   30548.4  30434.1   2639.7  32800.1  44822.4     3.8       3.6          9.8      6.9     34.2     79.2     64.7
2024.0 M M455.0 29 34     4d 45m    43d 47m   31629.6  31520.9   2620.2  30319.6  43814.5     3.8       3.8         10.8      7.8     35.5     77.0     61.0
2024.0 M M57.0 32 35     5d  5m    48d 30m   29996.4  29878.7   2654.7  33896.3  45263.0     3.9       3.5          9.3      6.3     34.4     79.9     66.1
2024.0 M M649.0 30 34     4d 51m    45d 21m   31100.2  30988.6   2631.8  31489.8  44258.6     3.9       3.7         10.5      7.5     35.7     77.7     62.6
2024.0 M M14.0 32 34     5d  5m    48d 20m   30010.7  29892.9   2656.5  33729.2  45147.6     4.0       3.5          9.7      6.6     35.9     79.1     65.6
2024.0 M M92.0 35 14     3d 38m    49d 46m   28634.4  28576.7   1816.9  33844.1  44332.3     6.8       1.5         19.1     15.5     57.7     52.3     52.2
2024.0 M M0.0 35 14     3d 38m    49d 46m   28635.7  28578.0   1817.1  33845.8  44334.4     6.8       1.5         19.1     15.5     57.7     52.3     52.3
2024.0 M M275.0 47 16     4d 60m    63d 41m   21595.5  21513.4   1880.9  43664.3  48712.8     8.8       1.7          4.6     -0.2     55.3     63.6     59.0
2024.0 M M318.0 48 14     4d 40m    64d 25m   21085.9  21015.8   1718.0  44058.7  48844.5     9.2       1.5          4.7      0.1     56.8     60.8     56.9
2024.0 M M106.0 47 15     4d 48m    63d 36m   21621.9  21546.2   1807.6  43570.7  48640.7     8.9       1.6          5.3      0.6     56.1     62.3     58.1
2024.0 M M581.0 47 11     3d 57m    63d 18m   21720.5  21669.0   1495.0  43185.3  48340.0     9.3       1.3          7.9      3.9     59.3     57.0     54.4
2024.0 M M138.0 46 14     4d 30m    62d 36m   22213.7  22145.0   1746.1  42857.6  48272.4     8.8       1.5          7.2      2.7     57.0     61.0     57.5
2024.0 M M96.0 48 14     4d 40m    64d 26m   21087.8  21017.7   1718.3  44063.5  48849.6     9.2       1.5          4.7      0.1     56.8     60.8     56.9
2024.0 M M0.0 48 16     5d  6m    64d 34m   21038.4  20955.1   1870.7  44252.4  48998.9     9.0       1.7          3.4     -1.5     55.2     63.4     58.7
2024.0 M M431.0 47 13     4d 23m    63d 27m   21669.9  21606.7   1654.9  43373.5  48485.5     9.1       1.5          6.6      2.2     57.7     59.7     56.3
2024.0 M M183.0 48 16     5d  6m    64d 34m   21036.9  20953.6   1870.4  44248.5  48994.7     9.0       1.7          3.4     -1.5     55.2     63.4     58.7
2024.0 M M340.0 46 15     4d 42m    62d 41m   22186.7  22111.9   1819.4  42952.2  48344.0     8.7       1.6          6.5      1.9     56.2     62.3     58.4
2024.0 M M449.0 46 14     4d 30m    62d 36m   22210.8  22142.1   1745.6  42851.0  48265.2     8.8       1.5          7.2      2.7     57.0     61.0     57.4
2024.0 M M299.0 48 14     4d 40m    64d 25m   21086.0  21015.9   1718.0  44059.1  48844.9     9.2       1.5          4.7      0.1     56.8     60.8     56.9
2024.0 M M176.0 48 16     5d  6m    64d 34m   21036.9  20953.6   1870.4  44248.6  48994.8     9.0       1.7          3.4     -1.5     55.2     63.4     58.7
2024.0 M M677.0 47 14     4d 35m    63d 32m   21642.2  21572.8   1731.6  43462.7  48553.0     9.0       1.5          5.9      1.4     56.9     61.0     57.2
2024.0 M M4.0 38 -9    -1d 12m    51d 41m   27088.5  27082.5   -569.9  34279.4  43690.5    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M94.0 36 -25    -6d 55m    49d 18m   27614.9  27414.2  -3323.6  32106.2  42348.4    10.6      -4.8         43.8     53.7     79.0    -40.4     -2.1
2024.0 M M684.0 41 -6     0d -21m    55d 39m   25460.0  25459.6   -156.5  37262.7  45130.1    10.1      -0.7         26.2     26.6     74.9     23.0     33.8
2024.0 M M194.0 38 -7     0d -35m    51d 48m   27093.6  27092.2   -277.5  34423.9  43807.2     9.8      -1.0         29.1     29.9     76.8     16.3     30.8
2024.0 M M76.0 41 -8     0d -58m    55d 33m   25479.9  25476.2   -433.2  37135.3  45036.2    10.4      -1.0         27.7     29.0     76.3     18.2     30.7
2024.0 M M179.0 40 -8     0d -56m    54d 19m   26022.0  26018.5   -425.6  36237.8  44613.1    10.2      -1.0         28.5     29.7     76.8     16.8     30.2
2024.0 M M100.0 38 -9    -1d 12m    51d 41m   27087.2  27081.2   -570.0  34277.7  43688.4    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M480.0 40 -7     0d -38m    54d 22m   26015.4  26013.9   -284.2  36302.8  44662.0    10.1      -0.9         27.7     28.5     76.0     19.3     31.8
2024.0 M M246.0 38 -7     0d -35m    51d 48m   27092.9  27091.5   -277.5  34423.0  43806.1     9.8      -1.0         29.1     29.9     76.8     16.3     30.8
2024.0 M M35.0 39 -31    -9d 13m    53d 57m   25929.7  25594.8  -4153.5  35614.7  44054.0    10.8      -5.1         46.3     58.7     72.8    -47.9    -11.5
2024.0 M M8.0 37 -7     0d -35m    50d 26m   27622.1  27620.7   -280.0  33434.5  43368.7     9.6      -1.1         29.6     30.4     77.2     14.7     30.2
2024.0 M M27.0 39 -28    -8d  7m    53d 34m   26087.4  25825.5  -3687.0  35341.1  43926.6    10.9      -4.7         44.3     55.5     75.4    -40.1     -6.0
2024.0 M M36.0 38 -28    -8d  5m    52d 18m   26551.7  26288.4  -3729.9  34362.8  43425.8    10.7      -4.9         44.9     56.1     75.8    -43.0     -6.5
2024.0 M M4.0 40 -8     0d -56m    54d 19m   26024.2  26020.7   -425.5  36241.0  44616.9    10.2      -1.0         28.5     29.7     76.8     16.8     30.2
2024.0 M M55.0 38 -27    -7d 42m    52d 11m   26602.8  26362.5  -3567.3  34285.2  43395.7    10.8      -4.7         44.2     55.0     76.6    -40.3     -4.7
2024.0 M M0.0 38 -9    -1d 12m    51d 41m   27088.5  27082.5   -569.9  34279.5  43690.6    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M57.0 39 -8     0d -55m    53d  3m   26561.4  26558.1   -421.7  35311.4  44186.0    10.1      -1.1         29.2     30.4     77.2     15.3     29.7
2024.0 M M15.0 38 -9    -1d 12m    51d 41m   27088.3  27082.3   -569.9  34279.2  43690.3    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M18.0 40 -8     0d -56m    54d 19m   26024.0  26020.5   -425.5  36240.7  44616.6    10.2      -1.0         28.5     29.7     76.8     16.8     30.2
2024.0 M M79.0 37 -25    -6d 56m    50d 40m   27162.2  26963.7  -3277.3  33144.4  42852.5    10.7      -4.6         43.3     53.2     78.5    -37.5     -1.6
2024.0 M M34.0 38 -28    -8d  5m    52d 18m   26551.8  26288.5  -3729.9  34362.8  43425.8    10.7      -4.9         44.9     56.1     75.8    -43.0     -6.5
2024.0 M M2.0 37 -8     0d -53m    50d 23m   27616.0  27612.7   -425.6  33354.8  43303.5     9.8      -1.2         30.4     31.6     78.0     12.1     28.7
2024.0 M M70.0 41 -8     0d -58m    55d 33m   25480.0  25476.3   -433.2  37135.4  45036.3    10.4      -1.0         27.7     29.0     76.4     18.2     30.7
2024.0 M M104.0 33 -16    -3d 36m    44d 15m   29353.7  29295.9  -1840.2  28602.3  40984.5    10.1      -3.4         37.6     42.9     83.9    -20.2     12.8
2024.0 M M114.0 38 -9    -1d 12m    51d 41m   27087.0  27081.0   -570.0  34277.5  43688.1    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M95.0 38 -28    -8d  5m    52d 18m   26550.9  26287.7  -3729.8  34361.8  43424.5    10.7      -4.9         44.9     56.1     75.8    -43.0     -6.5
2024.0 M M135.0 38 -9    -1d 12m    51d 41m   27086.7  27080.7   -570.0  34277.1  43687.7    10.0      -1.3         30.5     32.2     78.3     11.0     27.6
2024.0 M M82.0 39 -8     0d -55m    53d  3m   26561.1  26557.8   -421.7  35311.0  44185.5    10.1      -1.1         29.2     30.4     77.2     15.3     29.7
2024.0 M M551.0 41 -7     0d -40m    55d 36m   25468.8  25467.1   -293.1  37193.3  45077.7    10.3      -0.8         26.9     27.8     75.6     20.6     32.2
2024.0 M M628.0 40 -7     0d -38m    54d 22m   26013.6  26012.1   -284.3  36300.1  44658.8    10.1      -0.9         27.7     28.5     76.0     19.2     31.8
2024.0 M M122.0 44 17     4d 52m    60d 54m   23293.0  23208.8   1978.7  41853.2  47898.4     8.0       1.8          7.8      3.1     54.7     64.8     60.4
2024.0 M M48.0 43 17     4d 46m    59d 53m   23879.1  23796.3   1986.6  41154.4  47580.4     7.8       1.8          9.1      4.5     54.8     64.5     60.3
2024.0 M M521.0 43 18     4d 56m    59d 58m   23850.6  23762.3   2050.3  41256.1  47654.1     7.7       1.9          8.4      3.8     54.0     65.8     61.2
2024.0 M M108.0 46 21     5d 48m    63d 10m   22044.7  21931.9   2226.9  43578.2  48836.8     8.0       2.1          2.7     -2.5     51.1     70.0     63.7
2024.0 M M186.0 46 26     6d 36m    63d 34m   21937.5  21791.8   2524.3  44136.3  49287.6     7.3       2.4         -0.3     -5.7     46.2     75.9     67.8
2024.0 M M185.0 47 23     6d 18m    64d 14m   21433.9  21304.5   2352.4  44387.7  49291.8     7.9       2.2          0.2     -5.2     49.2     72.2     65.1
2024.0 M M91.0 44 26     6d 15m    61d 42m   23089.0  22952.1   2510.9  42879.7  48700.8     6.9       2.4          2.2     -2.9     46.2     76.3     68.2
2024.0 M M108.0 44 28     6d 30m    61d 53m   23049.3  22901.0   2610.3  43124.2  48897.5     6.6       2.5          1.0     -4.0     44.0     78.4     69.7
2024.0 M M316.0 46 23     6d  8m    63d 20m   21998.4  21872.5   2350.0  43792.5  49007.2     7.7       2.2          1.5     -3.8     49.2     72.4     65.4
2024.0 M M264.0 45 22     5d 49m    62d 19m   22594.2  22477.9   2289.5  43059.8  48627.6     7.6       2.1          3.3     -1.8     50.2     71.4     64.8
2024.0 M M191.0 44 23     5d 49m    61d 26m   23152.5  23033.1   2348.1  42522.6  48417.0     7.3       2.2          4.0     -1.0     49.3     72.7     65.7
2024.0 M M122.0 47 27     6d 58m    64d 32m   21355.1  21197.4   2590.0  44839.4  49665.0     7.4       2.4         -2.1     -7.6     45.2     76.5     68.2
2024.0 M M142.0 47 21     5d 57m    64d  4m   21478.1  21362.5   2225.1  44174.5  49119.2     8.2       2.0          1.5     -3.8     51.0     69.8     63.4
2024.0 M M96.0 44 26     6d 15m    61d 42m   23089.0  22952.0   2510.9  42879.6  48700.7     6.9       2.4          2.2     -2.9     46.2     76.3     68.2
2024.0 M M456.0 45 24     6d  8m    62d 29m   22548.4  22419.7   2406.0  43282.5  48803.8     7.4       2.3          2.1     -3.1     48.3     73.8     66.4
2024.0 M M127.0 47 22     6d  8m    64d  9m   21456.1  21333.5   2289.6  44281.0  49205.4     8.1       2.1          0.8     -4.5     50.1     71.0     64.3
2024.0 M M420.0 47 26     6d 48m    64d 27m   21371.2  21220.6   2532.3  44717.4  49561.8     7.5       2.4         -1.5     -7.0     46.2     75.5     67.4
2024.0 M M61.0 45 28     6d 42m    62d 49m   22472.0  22318.6   2620.9  43765.1  49197.3     6.8       2.5         -0.2     -5.4     44.0     78.3     69.5
2024.0 M M294.0 46 24     6d 18m    63d 25m   21977.2  21844.7   2409.6  43904.8  49098.2     7.6       2.3          0.9     -4.5     48.2     73.6     66.2
2024.0 M M107.0 45 21     5d 39m    62d 14m   22618.4  22508.3   2229.0  42952.1  48543.5     7.8       2.1          3.9     -1.1     51.1     70.1     63.9
2024.0 M M705.0 46 7     3d  0m    62d  3m   22388.9  22358.2   1172.7  42187.6  47760.4     9.5       1.0         11.8      8.5     62.7     51.1     50.7
2024.0 M M1026.0 47 6     2d 46m    62d 55m   21848.1  21822.6   1056.2  42738.7  47999.4     9.9       0.9         11.3      8.3     63.3     49.9     49.6
2024.0 M M431.0 46 6     2d 46m    61d 58m   22417.3  22391.2   1081.6  42104.9  47700.7     9.7       0.9         12.5      9.4     63.5     49.7     49.7
2024.0 M M1008.0 46 7     3d  0m    62d  3m   22386.0  22355.3   1172.3  42181.3  47753.5     9.5       1.0         11.8      8.5     62.7     51.1     50.7
2024.0 M M482.0 46 7     3d  0m    62d  3m   22391.0  22360.3   1173.0  42192.3  47765.5     9.5       1.0         11.8      8.5     62.7     51.2     50.7
2024.0 M M446.0 46 8     3d 14m    62d  7m   22365.4  22329.8   1261.8  42283.0  47833.7     9.4       1.1         11.1      7.7     61.9     52.6     51.7
2024.0 M M1348.0 46 8     3d 14m    62d  7m   22356.9  22321.3   1260.6  42264.2  47813.1     9.4       1.1         11.1      7.7     61.8     52.6     51.7
2024.0 M M449.0 47 8     3d 16m    63d  4m   21800.7  21765.4   1239.5  42921.1  48140.4     9.7       1.1         10.0      6.5     61.7     52.8     51.6
2024.0 M M427.0 47 8     3d 16m    63d  4m   21800.9  21765.6   1239.5  42921.6  48140.9     9.7       1.1         10.0      6.5     61.7     52.8     51.6
2024.0 M M453.0 47 9     3d 30m    63d  9m   21774.3  21733.8   1327.0  43008.6  48206.4     9.5       1.2          9.3      5.6     60.9     54.2     52.6
2024.0 M M577.0 46 7     3d  0m    62d  3m   22390.1  22359.4   1172.9  42190.3  47763.4     9.5       1.0         11.8      8.5     62.7     51.2     50.7
2024.0 M M628.0 46 7     3d  0m    62d  3m   22389.6  22358.9   1172.8  42189.2  47762.2     9.5       1.0         11.8      8.5     62.7     51.2     50.7
2024.0 M M580.0 46 8     3d 14m    62d  7m   22364.2  22328.5   1261.6  42280.2  47830.7     9.4       1.1         11.1      7.7     61.8     52.6     51.7
2024.0 M M638.0 46 7     3d  0m    62d  3m   22389.5  22358.8   1172.8  42189.0  47762.0     9.5       1.0         11.8      8.5     62.7     51.2     50.7
2024.0 M M447.0 46 6     2d 46m    61d 58m   22417.2  22391.1   1081.6  42104.6  47700.4     9.7       0.9         12.5      9.4     63.5     49.7     49.7
2024.0 M M449.0 46 8     3d 14m    62d  7m   22365.4  22329.8   1261.8  42283.0  47833.7     9.4       1.1         11.1      7.7     61.9     52.6     51.7
2024.0 M M0.0 47 8     3d 16m    63d  4m   21804.8  21769.5   1240.1  42930.6  48150.6     9.7       1.1         10.0      6.5     61.7     52.8     51.6
2024.0 M M279.0 46 8     3d 14m    62d  7m   22367.0  22331.4   1262.0  42286.5  47837.5     9.4       1.1         11.1      7.7     61.9     52.6     51.7
2024.0 M M510.0 46 7     3d  0m    62d  3m   22390.7  22360.0   1173.0  42191.7  47764.9     9.5       1.0         11.8      8.5     62.7     51.2     50.7
2024.0 M M431.0 47 7     3d  1m    62d 60m   21827.3  21797.0   1149.5  42835.5  48076.1     9.8       1.0         10.6      7.4     62.5     51.4     50.6
2024.0 M M432.0 47 8     3d 16m    63d  4m   21800.9  21765.6   1239.5  42921.5  48140.8     9.7       1.1         10.0      6.5     61.7     52.8     51.6
2024.0 M M399.0 47 9     3d 30m    63d  9m   21774.7  21734.3   1327.1  43009.8  48207.7     9.5       1.2          9.3      5.6     60.9     54.2     52.6
2024.0 M M1707.0 46 9     3d 27m    62d 12m   22327.6  22287.0   1346.3  42348.2  47873.7     9.3       1.1         10.5      6.8     61.0     54.0     52.7
2024.0 M M0.0 40 32     6d 10m    58d  9m   25337.1  25190.7   2719.7  40797.0  48024.6     5.3       2.9          3.8     -0.4     39.0     82.0     71.6
2024.0 M M822.0 39 32     5d 59m    57d  3m   25924.4  25782.9   2705.1  39985.9  47654.5     5.1       2.9          4.9      0.8     39.0     81.6     71.1
2024.0 M M953.0 40 32     6d 10m    58d  9m   25326.5  25180.3   2717.8  40776.8  48001.9     5.3       2.9          3.8     -0.4     39.0     81.9     71.6
2024.0 M M800.0 39 32     5d 59m    57d  3m   25924.6  25783.1   2705.2  39986.4  47655.0     5.1       2.9          4.9      0.8     39.0     81.6     71.1
2024.0 M M843.0 40 32     6d 10m    58d  9m   25327.8  25181.5   2718.0  40779.1  48004.5     5.3       2.9          3.8     -0.4     39.0     81.9     71.6
2024.0 M M20.0 36 35     5d 38m    53d 50m   27675.0  27541.4   2716.4  37861.2  46897.5     4.3       3.2          6.5      3.1     34.8     82.5     70.5
2024.0 M M73.0 37 35     5d 48m    55d  3m   27080.4  26942.0   2733.8  38754.5  47278.5     4.4       3.1          5.6      2.1     34.9     83.1     71.3
2024.0 M M1009.0 38 30     5d 42m    55d 39m   26557.1  26425.7   2638.4  38862.9  47070.2     5.3       2.8          7.0      2.9     41.6     79.1     69.3
2024.0 M M54.0 36 30     5d 26m    53d 11m   27761.2  27636.5   2628.9  37097.1  46334.5     5.1       2.9          8.9      5.0     41.7     77.9     67.7
2024.0 M M706.0 36 37     5d 39m    54d  4m   27644.4  27509.9   2723.4  38152.3  47114.8     3.9       3.2          5.8      2.6     32.1     83.6     71.1
2024.0 M M8.0 36 36     5d 39m    53d 57m   27663.0  27528.7   2722.5  38014.2  47014.1     4.1       3.2          6.1      2.9     33.4     83.2     70.8
2024.0 M M1073.0 41 33     6d 25m    59d 20m   24715.6  24560.7   2762.3  41671.0  48449.3     5.3       2.9          2.2     -2.1     37.8     82.9     72.4
